year,family_ID,person_num,race,hispanic,educ,sex,employment_status,age,income,state,state_abb
2021,1413713,2,other,0,6,2,1,54,65000,Wisconsin,WI
2021,1413731,1,white,0,6,2,3,74,44700,Wisconsin,WI
2021,1413910,1,white,0,10,1,1,31,31200,Wisconsin,WI
2021,1413910,2,white,0,11,2,1,30,55000,Wisconsin,WI
2021,1414237,1,white,0,7,1,1,55,50000,Wisconsin,WI
2021,1414237,2,white,0,4,2,3,49,0,Wisconsin,WI
2021,1414237,3,white,0,6,2,2,18,0,Wisconsin,
2021,1414249,1,white,0,6,1,1,58,45000,Wisconsin,WI
2021,1414249,2,white,0,8,2,1,45,40000,Wisconsin,WI
2021,1414285,1,other,1,7,1,1,25,45800,Wisconsin,WI
2021,1414285,2,asian,0,7,2,1,23,24000,Wisconsin,WI
2021,1414378,1,white,0,11,1,1,50,36000,Wisconsin,WI
2021,1414378,2,white,0,6,1,1,25,15000,Wisconsin,WI
2021,1414416,1,white,0,8,1,1,43,40000,Wisconsin,
2021,1414416,2,white,0,6,2,1,41,30000,Wisconsin,WI
2021,1414416,3,white,0,3,1,0,15,0,Wisconsin,WI
2021,1414416,4,white,0,2,1,0,13,,Wisconsin,WI
2021,1414416,5,white,0,2,1,0,11,,Wisconsin,WI
2021,1414480,1,white,0,10,1,1,32,50000,Wisconsin,WI
2021,1414480,2,white,0,8,2,1,32,35000,Wisconsin,WI
2021,1414548,1,white,0,8,2,1,43,200040,Wisconsin,WI
2021,1414548,2,white,0,8,1,1,41,150000,Wisconsin,WI
2021,1414548,3,white,0,1,2,0,9,,Wisconsin,WI
2021,1414548,4,white,0,1,2,0,5,,Wisconsin,WI
2021,1414559,1,white,0,11,2,1,39,58000,Wisconsin,WI
2021,1414559,2,white,0,10,1,1,44,58000,Wisconsin,WI
2021,1414559,3,white,0,2,1,0,13,,Wisconsin,WI
2021,1414559,4,white,0,2,1,0,11,,Wisconsin,
2021,1414660,1,white,0,8,2,1,42,10700,Wisconsin,
2021,1414660,2,white,0,6,1,1,46,89000,Wisconsin,WI
2021,1414660,3,white,0,6,2,1,18,4000,Wisconsin,WI
2021,1414660,4,white,0,3,1,1,16,900,Wisconsin,WI
2021,1414660,5,white,0,2,1,0,13,,Wisconsin,WI
2021,1414660,6,white,0,1,1,0,9,,Wisconsin,WI
2021,1414693,1,white,0,6,1,1,53,65000,Wisconsin,WI
2021,1414693,2,white,0,6,2,1,51,87000,Wisconsin,WI
2021,1414727,1,white,0,6,2,3,65,16000,Wisconsin,WI
2021,1414727,2,white,0,7,1,2,62,10000,Wisconsin,
2021,1414755,1,white,0,11,1,3,81,152000,Wisconsin,WI
2021,1414882,1,white,0,11,2,1,29,22500,Wisconsin,WI
2021,1414882,2,white,0,11,1,1,31,44400,Wisconsin,WI
2021,1414949,1,white,0,5,1,1,27,15000,Wisconsin,WI
2021,1414949,2,other,2,6,2,1,26,21000,Wisconsin,WI
2021,1414988,1,white,0,7,1,3,58,12500,Wisconsin,WI
2021,1414988,2,white,0,8,2,3,57,0,Wisconsin,WI
2021,1415012,1,white,0,11,2,1,58,104000,Wisconsin,WI
2021,1415012,2,white,0,10,1,1,58,145500,Wisconsin,WI
2021,1415012,3,white,0,8,1,1,20,45000,Wisconsin,WI
2021,1415045,1,white,0,8,1,3,47,19800,Wisconsin,WI
2021,1415045,2,white,0,6,2,3,44,3600,Wisconsin,WI
2021,1415045,3,white,0,6,2,3,20,500,Wisconsin,WI
2021,1415045,4,white,0,5,1,3,17,3600,Wisconsin,WI
2021,1415045,5,white,0,2,1,0,12,,Wisconsin,
2021,1415084,1,white,0,10,2,1,43,125000,Wisconsin,
2021,1415084,2,white,0,6,1,1,42,80000,Wisconsin,WI
2021,1415084,3,white,0,2,1,0,13,,Wisconsin,WI
2021,1415084,4,white,0,1,1,0,8,,Wisconsin,WI
2021,1415216,1,white,0,6,1,3,46,0,Wisconsin,
2021,1415216,2,white,0,5,2,3,17,0,Wisconsin,WI
2021,1415216,3,white,0,6,1,1,42,26000,Wisconsin,WI
2021,1415216,4,white,0,6,1,1,75,32300,Wisconsin,WI
2021,1415216,5,white,0,3,2,0,15,0,Wisconsin,WI
2021,1415467,1,white,1,6,2,1,60,36000,Wisconsin,WI
2021,1415467,2,native,1,7,1,1,63,48000,Wisconsin,WI
2021,1415467,3,other,1,7,1,1,27,20000,Wisconsin,WI
2021,1415642,1,white,0,6,1,3,69,45000,Wisconsin,WI
2021,1415642,2,white,0,6,2,3,68,11000,Wisconsin,WI
2021,1416002,1,native,0,6,2,1,57,2300,Wisconsin,WI
2021,1416002,2,white,0,6,1,1,62,29000,Wisconsin,
2021,1416061,1,white,0,0,2,3,83,5000,Wisconsin,WI
2021,1416061,2,white,0,6,1,3,84,46400,Wisconsin,WI
2021,1416100,1,native,1,7,2,1,38,23600,Wisconsin,WI
2021,1416100,2,other,0,6,1,1,40,15500,Wisconsin,WI
2021,1416100,3,native,1,7,2,1,19,19500,Wisconsin,WI
2021,1416100,4,native,1,5,2,3,17,0,Wisconsin,WI
2021,1416100,5,native,2,4,1,1,16,400,Wisconsin,WI
2021,1416123,1,asian,0,2,2,1,33,467000,Wisconsin,WI
2021,1416123,2,asian,0,6,2,3,28,0,Wisconsin,WI
2021,1416123,3,asian,0,2,2,0,10,,Wisconsin,WI
2021,1416123,4,asian,0,1,1,0,8,,Wisconsin,WI
2021,1416123,5,asian,0,1,1,0,5,,Wisconsin,WI
2021,1416123,6,asian,0,0,1,0,1,,Wisconsin,WI
2021,1416123,7,asian,0,5,1,3,17,0,Wisconsin,WI
2021,1416162,1,white,0,7,2,3,60,52500,Wisconsin,WI
2021,1416162,2,white,0,7,1,3,73,16800,Wisconsin,WI
2021,1416223,1,white,0,10,2,1,61,91000,Wisconsin,WI
2021,1416227,1,white,0,6,2,3,94,24460,Wisconsin,WI
2021,1416227,2,white,0,2,1,1,37,10800,Wisconsin,WI
2021,1416244,1,white,0,8,2,3,52,14400,Wisconsin,WI
2021,1416244,2,white,0,2,1,0,13,,Wisconsin,WI
2021,1416322,1,white,0,11,2,1,54,158000,Wisconsin,WI
2021,1416369,1,white,0,10,1,3,82,24000,Wisconsin,WI
2021,1416369,2,white,0,11,2,1,65,80000,Wisconsin,WI
2021,1416511,1,white,0,8,2,1,36,36400,Wisconsin,WI
2021,1416511,2,white,0,7,1,1,51,42600,Wisconsin,WI
2021,1416511,3,white,0,1,2,0,10,,Wisconsin,WI
2021,1416511,4,white,0,1,1,0,6,,Wisconsin,WI
2021,1416887,1,white,0,11,1,1,42,63000,Wisconsin,
2021,1416887,2,white,0,11,2,1,45,64000,Wisconsin,WI
2021,1416887,3,white,0,2,1,0,13,,Wisconsin,WI
2021,1416934,1,white,0,10,2,1,34,63000,Wisconsin,WI
2021,1416934,2,white,0,6,1,1,41,35000,Wisconsin,WI
2021,1416934,3,white,0,1,1,0,8,,Wisconsin,WI
2021,1416934,4,white,0,1,2,0,7,,Wisconsin,WI
2021,1417427,1,white,0,6,1,3,69,107000,Wisconsin,WI
2021,1417427,2,asian,0,10,2,1,63,97000,Wisconsin,WI
2021,1417427,3,other,0,7,1,3,22,0,Wisconsin,WI
2021,1417427,4,other,0,7,1,3,19,0,Wisconsin,WI
2021,1417552,1,white,0,10,2,1,55,65000,Wisconsin,WI
2021,1417598,1,white,0,8,1,3,53,140000,Wisconsin,WI
2021,1417598,2,white,0,8,2,3,51,17200,Wisconsin,WI
2021,1417602,1,white,0,6,1,1,85,25400,Wisconsin,
2021,1417602,2,white,0,6,2,3,82,10000,Wisconsin,WI
2021,1417602,3,white,0,6,1,1,62,30000,Wisconsin,WI
2021,1417602,4,white,0,6,1,1,60,10000,Wisconsin,WI
2021,1417622,1,native,0,2,2,3,57,0,Wisconsin,WI
2021,1417622,2,native,0,2,2,2,40,0,Wisconsin,WI
2021,1417622,3,native,0,2,2,2,40,0,Wisconsin,WI
2021,1417622,4,native,0,10,2,1,47,20000,Wisconsin,WI
2021,1417622,5,native,0,6,2,3,94,18000,Wisconsin,WI
2021,1417837,1,white,0,6,1,1,47,72000,Wisconsin,WI
2021,1417837,2,white,0,6,2,2,46,0,Wisconsin,WI
2021,1417837,3,white,0,5,2,3,18,0,Wisconsin,WI
2021,1417837,4,white,0,6,1,3,27,0,Wisconsin,WI
2021,1417941,1,white,0,10,1,1,25,70000,Wisconsin,WI
2021,1417941,2,white,0,10,2,1,25,86000,Wisconsin,WI
2021,1418137,1,white,0,11,2,1,27,70000,Wisconsin,WI
2021,1418150,1,other,1,6,1,1,27,30000,Wisconsin,WI
2021,1418150,2,other,1,0,2,1,27,16000,Wisconsin,WI
2021,1418265,1,other,1,6,1,1,25,60000,Wisconsin,WI
2021,1418265,2,other,1,4,2,1,16,2000,Wisconsin,WI
2021,1418265,3,other,1,8,1,3,51,60000,Wisconsin,WI
2021,1418265,4,other,1,6,2,3,51,63000,Wisconsin,
2021,1418392,1,white,0,6,1,3,72,29300,Wisconsin,
2021,1418392,2,white,0,6,2,3,71,16400,Wisconsin,
2021,1418887,1,white,0,6,2,3,82,52800,Wisconsin,WI
2021,1418887,2,white,0,6,2,1,87,54700,Wisconsin,WI
2021,1418920,1,other,0,11,1,1,54,91800,Wisconsin,WI
2021,1418920,2,white,0,11,2,3,53,0,Wisconsin,WI
2021,1418920,3,other,0,6,1,1,18,6000,Wisconsin,WI
2021,1418920,4,other,0,3,2,1,16,600,Wisconsin,WI
2021,1419211,1,white,0,10,2,3,75,44200,Wisconsin,
2021,1419269,1,white,0,7,1,1,56,5500,Wisconsin,WI
2021,1419269,2,white,0,6,1,1,58,20000,Wisconsin,WI
2021,1419369,1,white,0,10,2,1,43,85000,Wisconsin,
2021,1419369,2,white,0,8,1,1,45,100000,Wisconsin,WI
2021,1419369,3,white,0,2,2,0,12,,Wisconsin,WI
2021,1419369,4,white,0,1,2,0,7,,Wisconsin,WI
2021,1419609,1,white,0,6,1,1,54,120000,Wisconsin,
2021,1419609,2,white,0,6,2,1,58,44000,Wisconsin,WI
2021,1419774,1,white,0,6,1,1,39,50000,Wisconsin,WI
2021,1419774,2,white,0,10,2,1,36,50000,Wisconsin,WI
2021,1419774,3,white,0,3,2,0,15,0,Wisconsin,WI
2021,1419774,4,white,0,1,1,0,6,,Wisconsin,WI
2021,1419884,1,white,0,6,2,1,33,29100,Wisconsin,WI
2021,1419884,2,white,0,5,1,1,37,27000,Wisconsin,WI
2021,1419884,3,white,0,1,1,0,9,,Wisconsin,WI
2021,1419884,4,white,0,1,2,0,5,,Wisconsin,WI
2021,1419884,5,white,0,6,2,3,37,0,Wisconsin,WI
2021,1419884,6,other,1,3,2,0,15,1700,Wisconsin,WI
2021,1419884,7,other,1,2,2,0,14,,Wisconsin,WI
2021,1419884,8,other,1,2,1,0,13,,Wisconsin,WI
2021,1419884,9,other,1,2,1,0,13,,Wisconsin,
2021,1419884,10,white,0,0,2,0,1,,Wisconsin,WI
2021,1420326,1,white,0,10,1,1,64,111000,Wisconsin,WI
2021,1420326,2,white,0,11,2,1,59,65000,Wisconsin,WI
2021,1420371,1,white,0,11,2,3,66,60300,Wisconsin,WI
2021,1420378,1,white,0,8,2,1,64,70000,Wisconsin,WI
2021,1420378,2,white,0,4,1,3,72,13900,Wisconsin,WI
2021,1420400,1,white,0,10,1,1,40,71800,Wisconsin,WI
2021,1420400,2,white,0,11,2,3,37,0,Wisconsin,WI
2021,1420400,3,white,0,1,1,0,7,,Wisconsin,
2021,1420400,4,white,0,0,2,0,5,,Wisconsin,
2021,1420400,5,white,0,0,1,0,2,,Wisconsin,WI
2021,1420400,6,white,0,0,1,0,0,,Wisconsin,WI
2021,1420592,1,white,0,6,1,3,81,2400,Wisconsin,WI
2021,1420592,2,white,0,6,2,3,80,25000,Wisconsin,WI
2021,1420653,1,white,0,6,1,1,35,48000,Wisconsin,WI
2021,1420653,2,white,0,11,2,1,34,70000,Wisconsin,WI
2021,1420653,3,white,0,0,2,0,1,,Wisconsin,WI
2021,1420683,1,white,0,7,2,3,62,68000,Wisconsin,WI
2021,1420683,2,white,0,7,1,1,62,65000,Wisconsin,WI
2021,1421003,1,white,0,6,2,1,47,56000,Wisconsin,
2021,1421003,2,white,0,6,1,1,42,36000,Wisconsin,WI
2021,1421204,1,white,0,6,2,1,21,34000,Wisconsin,WI
2021,1421204,2,white,0,6,1,1,26,40000,Wisconsin,WI
2021,1421216,1,white,0,6,1,3,42,3000,Wisconsin,WI
2021,1421216,2,white,0,6,2,3,68,14800,Wisconsin,WI
2021,1421221,1,white,0,10,2,1,39,30000,Wisconsin,WI
2021,1421221,2,white,0,7,1,1,39,84000,Wisconsin,WI
2021,1421221,3,other,3,1,1,0,10,,Wisconsin,WI
2021,1421221,4,white,0,1,1,0,8,,Wisconsin,WI
2021,1421371,1,white,0,7,2,1,34,16800,Wisconsin,WI
2021,1421371,2,white,0,8,1,1,40,30700,Wisconsin,
2021,1421371,3,white,0,1,1,0,10,,Wisconsin,WI
2021,1421371,4,white,0,1,2,0,8,,Wisconsin,
2021,1421371,5,white,0,0,1,0,4,,Wisconsin,WI
2021,1421448,1,other,0,6,1,1,54,56500,Wisconsin,WI
2021,1421448,2,white,0,8,2,1,50,40200,Wisconsin,WI
2021,1421448,3,other,0,5,2,2,18,470,Wisconsin,WI
2021,1421607,1,white,0,6,2,3,84,171400,Wisconsin,WI
2021,1421646,1,white,0,6,2,1,63,14500,Wisconsin,
2021,1421646,2,white,0,6,1,3,64,22700,Wisconsin,
2021,1421880,1,white,0,10,2,1,59,47500,Wisconsin,
2021,1421985,1,asian,0,6,1,1,58,52000,Wisconsin,WI
2021,1421985,2,asian,0,6,2,1,56,32600,Wisconsin,WI
2021,1421985,3,asian,0,10,2,1,35,41000,Wisconsin,WI
2021,1421985,4,asian,0,6,1,1,31,33000,Wisconsin,WI
2021,1421985,5,asian,0,8,1,1,28,12000,Wisconsin,WI
2021,1421985,6,asian,0,7,1,3,18,0,Wisconsin,WI
2021,1421985,7,asian,0,4,2,3,16,0,Wisconsin,WI
2021,1421985,8,asian,0,1,2,0,7,,Wisconsin,WI
2021,1422000,1,white,0,7,2,1,40,75000,Wisconsin,WI
2021,1422000,2,white,0,10,1,1,40,130000,Wisconsin,WI
2021,1422000,3,white,0,3,2,0,15,700,Wisconsin,
2021,1422000,4,white,0,1,2,0,10,,Wisconsin,WI
2021,1422000,5,white,0,1,1,0,7,,Wisconsin,WI
2021,1422099,1,white,0,7,1,1,60,31100,Wisconsin,WI
2021,1422304,1,white,0,8,2,1,48,56000,Wisconsin,WI
2021,1422304,2,white,0,8,1,1,50,20000,Wisconsin,WI
2021,1422304,3,white,0,6,2,3,23,0,Wisconsin,WI
2021,1422304,4,white,0,7,2,3,20,6000,Wisconsin,WI
2021,1422304,5,white,0,4,2,1,17,4000,Wisconsin,WI
2021,1422484,1,asian,0,6,2,1,38,57000,Wisconsin,WI
2021,1422484,2,asian,0,2,1,0,11,,Wisconsin,WI
2021,1422484,3,asian,0,1,2,0,7,,Wisconsin,WI
2021,1422565,1,white,0,6,1,1,39,43000,Wisconsin,WI
2021,1422565,2,white,0,8,2,1,25,39000,Wisconsin,WI
2021,1422565,3,white,0,2,1,0,13,,Wisconsin,WI
2021,1422565,4,white,0,0,2,0,1,,Wisconsin,WI
2021,1422977,1,white,0,6,2,1,50,38000,Wisconsin,WI
2021,1422977,2,white,0,6,1,1,44,50000,Wisconsin,WI
2021,1422977,3,white,0,5,2,3,17,0,Wisconsin,WI
2021,1422977,4,white,0,4,1,3,16,0,Wisconsin,WI
2021,1422977,5,white,0,3,2,0,15,0,Wisconsin,WI
2021,1422992,1,white,0,10,2,1,33,48000,Wisconsin,WI
2021,1422992,2,white,0,7,1,1,36,86000,Wisconsin,
2021,1422992,3,white,0,2,2,0,12,,Wisconsin,WI
2021,1422992,4,white,0,1,2,0,9,,Wisconsin,WI
2021,1423076,1,white,0,10,1,3,70,8300,Wisconsin,WI
2021,1423076,2,white,0,10,2,3,69,-1200,Wisconsin,WI
2021,1423093,1,white,0,6,1,3,66,20000,Wisconsin,WI
2021,1423093,2,white,0,6,2,3,65,13800,Wisconsin,WI
2021,1423414,1,white,0,6,2,1,47,40000,Wisconsin,WI
2021,1423414,2,white,0,7,1,1,45,40000,Wisconsin,WI
2021,1423414,3,white,0,7,2,1,19,20000,Wisconsin,WI
2021,1423414,4,white,0,2,1,0,13,,Wisconsin,WI
2021,1423512,1,white,0,6,1,3,73,39200,Wisconsin,WI
2021,1423512,2,white,0,6,2,3,68,13000,Wisconsin,WI
2021,1423742,1,white,0,6,2,3,40,8000,Wisconsin,WI
2021,1423742,2,white,0,6,1,1,19,30000,Wisconsin,WI
2021,1423742,3,white,0,4,1,0,15,800,Wisconsin,WI
2021,1423949,1,white,0,10,2,3,42,0,Wisconsin,WI
2021,1423949,2,white,0,11,1,1,42,467000,Wisconsin,WI
2021,1423949,3,other,0,2,1,0,12,,Wisconsin,WI
2021,1423949,4,other,0,1,1,0,9,,Wisconsin,WI
2021,1423949,5,other,0,1,1,0,8,,Wisconsin,WI
2021,1424253,1,white,0,10,2,3,85,35300,Wisconsin,WI
2021,1424253,2,white,0,6,1,1,59,12000,Wisconsin,WI
2021,1424253,3,white,0,7,2,3,57,81700,Wisconsin,WI
2021,1424286,1,white,0,11,1,3,85,53450,Wisconsin,WI
2021,1424286,2,native,0,6,2,1,81,36800,Wisconsin,WI
2021,1424286,3,native,0,10,1,1,59,102000,Wisconsin,WI
2021,1424669,1,white,0,8,2,1,56,72000,Wisconsin,WI
2021,1424669,2,white,0,7,1,3,63,16000,Wisconsin,
2021,1425464,1,white,0,10,1,1,59,467000,Wisconsin,WI
2021,1425464,2,white,0,10,2,3,57,17000,Wisconsin,WI
2021,1425659,1,white,0,6,1,3,78,60500,Wisconsin,
2021,1425659,2,white,0,6,2,3,74,7900,Wisconsin,WI
2021,1426099,1,white,0,5,1,2,41,0,Wisconsin,WI
2021,1426099,2,other,2,6,2,3,37,0,Wisconsin,WI
2021,1426099,3,other,2,2,2,0,14,,Wisconsin,
2021,1426099,4,other,2,1,2,0,10,,Wisconsin,WI
2021,1426099,5,other,2,1,1,0,8,,Wisconsin,WI
2021,1426099,6,other,2,1,1,0,7,,Wisconsin,WI
2021,1426099,7,other,2,0,2,0,3,,Wisconsin,WI
2021,1426099,8,other,2,0,2,0,2,,Wisconsin,WI
2021,1426118,1,white,0,11,2,1,41,35500,Wisconsin,WI
2021,1426118,2,white,0,11,1,1,52,136000,Wisconsin,WI
2021,1426118,3,white,0,2,1,0,11,,Wisconsin,WI
2021,1426119,1,white,0,6,1,1,68,38300,Wisconsin,WI
2021,1426119,2,white,0,6,2,3,62,0,Wisconsin,WI
2021,1426119,3,white,0,6,1,1,30,15900,Wisconsin,WI
2021,1426172,1,white,0,7,1,3,71,118700,Wisconsin,WI
2021,1426362,1,white,0,6,1,3,83,41300,Wisconsin,WI
2021,1426362,2,white,0,6,2,3,83,12700,Wisconsin,
2021,1426788,1,white,0,10,2,3,73,44000,Wisconsin,WI
2021,1426788,2,white,0,10,1,3,72,53400,Wisconsin,WI
2021,1426788,3,white,0,10,1,3,37,4100,Wisconsin,WI
2021,1426894,1,white,0,10,1,3,81,40010,Wisconsin,
2021,1426894,2,white,0,10,2,3,86,21210,Wisconsin,WI
2021,1427159,1,white,0,6,1,1,55,160000,Wisconsin,WI
2021,1427159,2,white,0,6,2,1,59,45000,Wisconsin,WI
2021,1427513,1,white,0,10,2,1,42,52000,Wisconsin,WI
2021,1427513,2,other,0,6,1,1,53,92000,Wisconsin,WI
2021,1427513,3,other,0,2,1,0,14,,Wisconsin,WI
2021,1427513,4,other,0,2,2,0,12,,Wisconsin,WI
2021,1427513,5,other,0,0,2,0,3,,Wisconsin,WI
2021,1427513,6,native,0,2,1,0,12,,Wisconsin,WI
2021,1427513,7,native,0,0,1,0,1,,Wisconsin,WI
2021,1427514,1,white,0,6,1,1,33,30000,Wisconsin,WI
2021,1427514,2,white,0,10,2,1,33,60000,Wisconsin,WI
2021,1427514,3,white,0,0,1,0,3,,Wisconsin,WI
2021,1427514,4,white,0,0,2,0,0,,Wisconsin,WI
2021,1427626,1,white,0,6,2,3,73,12900,Wisconsin,WI
2021,1427626,2,white,0,8,1,3,74,29900,Wisconsin,WI
2021,1427626,3,white,0,6,2,3,36,0,Wisconsin,WI
2021,1427881,1,white,0,6,1,3,87,19000,Wisconsin,WI
2021,1427881,2,white,0,10,2,3,84,51500,Wisconsin,WI
2021,1428150,1,white,0,6,2,3,62,13500,Wisconsin,WI
2021,1428150,2,white,0,10,1,3,63,231000,Wisconsin,WI
2021,1428736,1,white,0,10,2,1,57,37100,Wisconsin,WI
2021,1428736,2,white,0,8,1,1,58,50000,Wisconsin,WI
2021,1428806,1,white,0,11,2,3,37,18600,Wisconsin,WI
2021,1428806,2,white,0,6,1,1,44,38000,Wisconsin,WI
2021,1428892,1,white,0,7,2,3,82,8900,Wisconsin,WI
2021,1428892,2,white,0,7,1,3,84,48000,Wisconsin,WI
2021,1429214,1,white,0,8,1,3,69,19000,Wisconsin,WI
2021,1429214,2,white,0,6,2,3,67,25000,Wisconsin,
2021,1429263,1,white,0,6,1,1,30,49700,Wisconsin,WI
2021,1429263,2,white,0,7,2,3,41,1200,Wisconsin,WI
2021,1429263,3,white,0,1,2,0,6,,Wisconsin,WI
2021,1429263,4,white,0,6,1,3,18,2500,Wisconsin,WI
2021,1429263,5,white,0,2,1,0,14,,Wisconsin,
2021,1429298,1,white,0,7,2,3,69,8500,Wisconsin,WI
2021,1429298,2,white,0,11,1,3,70,26600,Wisconsin,WI
2021,1429448,1,white,0,6,2,3,63,8000,Wisconsin,WI
2021,1429448,2,white,0,6,1,1,51,50000,Wisconsin,WI
2021,1429526,1,white,0,6,2,3,54,16000,Wisconsin,WI
2021,1429526,2,white,0,6,1,1,53,70000,Wisconsin,
2021,1429622,1,white,0,6,2,3,59,10200,Wisconsin,WI
2021,1429622,2,white,0,6,1,3,68,10500,Wisconsin,WI
2021,1429629,1,white,0,8,2,1,50,44000,Wisconsin,WI
2021,1429629,2,white,0,6,1,1,54,101000,Wisconsin,WI
2021,1429629,3,white,0,10,2,1,25,45000,Wisconsin,WI
2021,1429629,4,white,0,6,2,1,19,20000,Wisconsin,WI
2021,1429629,5,white,0,4,1,1,16,12000,Wisconsin,WI
2021,1429650,1,white,0,6,1,1,61,60000,Wisconsin,WI
2021,1429799,1,white,0,8,2,1,51,40000,Wisconsin,WI
2021,1429799,2,white,0,6,1,1,53,467000,Wisconsin,WI
2021,1429799,3,white,0,6,1,1,23,8000,Wisconsin,WI
2021,1429799,4,white,0,6,2,3,18,100,Wisconsin,WI
2021,1429852,1,white,0,8,2,3,47,21000,Wisconsin,WI
2021,1429852,2,white,0,6,2,3,20,0,Wisconsin,WI
2021,1429852,3,white,0,6,2,3,19,0,Wisconsin,WI
2021,1429852,4,white,0,2,2,0,10,,Wisconsin,WI
2021,1430008,1,white,0,11,1,1,61,161270,Wisconsin,WI
2021,1430008,2,white,0,10,2,1,60,10000,Wisconsin,WI
2021,1430020,1,white,0,8,1,1,43,140000,Wisconsin,WI
2021,1430020,2,black,0,10,2,1,43,15000,Wisconsin,WI
2021,1430020,3,other,0,2,1,0,13,,Wisconsin,WI
2021,1430020,4,other,0,1,1,0,11,,Wisconsin,
2021,1430020,5,other,0,1,2,0,11,,Wisconsin,WI
2021,1430069,1,white,0,6,1,1,25,70000,Wisconsin,WI
2021,1430069,2,white,0,6,2,3,27,0,Wisconsin,WI
2021,1430148,1,white,0,10,1,3,73,44100,Wisconsin,WI
2021,1430148,2,white,0,10,2,3,71,27400,Wisconsin,WI
2021,1430440,1,white,0,11,1,1,55,90000,Wisconsin,WI
2021,1430440,2,white,0,4,1,1,17,3000,Wisconsin,WI
2021,1430440,3,asian,0,3,1,3,16,0,Wisconsin,WI
2021,1430448,1,white,0,10,1,1,53,126000,Wisconsin,WI
2021,1430448,2,white,0,6,2,1,52,22800,Wisconsin,WI
2021,1430448,3,white,0,5,2,3,16,0,Wisconsin,WI
2021,1430602,1,white,0,6,2,3,77,36100,Wisconsin,WI
2021,1430821,1,other,2,6,2,1,27,39600,Wisconsin,WI
2021,1430821,2,other,2,1,2,0,7,,Wisconsin,WI
2021,1430922,1,white,0,6,1,3,67,4500,Wisconsin,WI
2021,1430922,2,white,0,10,2,1,71,18900,Wisconsin,
2021,1431064,1,white,2,6,2,2,22,0,Wisconsin,WI
2021,1431064,2,white,2,0,2,0,3,,Wisconsin,WI
2021,1431064,3,white,1,0,1,0,1,,Wisconsin,WI
2021,1431211,1,white,0,6,2,1,54,29500,Wisconsin,WI
2021,1431727,1,white,0,11,2,3,78,26700,Wisconsin,WI
2021,1431727,2,white,0,6,1,3,80,31400,Wisconsin,WI
2021,1431749,1,white,0,10,1,1,54,55000,Wisconsin,
2021,1431749,2,white,0,7,2,1,37,25000,Wisconsin,WI
2021,1431749,3,white,0,1,1,0,9,,Wisconsin,WI
2021,1431749,4,white,0,0,2,0,1,,Wisconsin,WI
2021,1431749,5,white,0,2,2,0,11,,Wisconsin,WI
2021,1431992,1,white,0,8,2,3,67,34600,Wisconsin,WI
2021,1431992,2,white,0,6,1,3,80,14100,Wisconsin,WI
2021,1432165,1,white,0,6,2,3,59,12000,Wisconsin,WI
2021,1432165,2,white,0,10,1,3,75,55000,Wisconsin,WI
2021,1432383,1,white,0,7,2,1,57,21000,Wisconsin,WI
2021,1432383,2,white,0,6,1,1,61,361000,Wisconsin,WI
2021,1432504,1,white,0,11,2,1,48,57020,Wisconsin,WI
2021,1432504,2,white,0,6,1,1,51,35000,Wisconsin,WI
2021,1432504,3,white,0,2,2,0,12,,Wisconsin,WI
2021,1432504,4,white,0,1,2,0,9,,Wisconsin,WI
2021,1432504,5,white,0,8,2,3,47,18000,Wisconsin,WI
2021,1432504,6,white,0,1,2,0,9,,Wisconsin,WI
2021,1432553,1,white,0,10,1,3,74,41110,Wisconsin,WI
2021,1432553,2,white,0,6,2,3,70,16550,Wisconsin,WI
2021,1432563,1,white,0,10,2,1,44,45680,Wisconsin,WI
2021,1432563,2,white,0,6,1,1,55,55350,Wisconsin,WI
2021,1432563,3,white,0,4,2,1,16,1900,Wisconsin,WI
2021,1432563,4,white,0,2,2,0,13,,Wisconsin,WI
2021,1432735,1,white,0,10,2,1,47,42000,Wisconsin,WI
2021,1432735,2,white,0,6,1,1,56,8000,Wisconsin,
2021,1432735,3,white,0,6,1,1,19,15500,Wisconsin,WI
2021,1432735,4,white,0,6,1,1,19,16500,Wisconsin,WI
2021,1432735,5,white,0,4,2,1,17,4000,Wisconsin,WI
2021,1432735,6,white,0,6,2,1,18,3000,Wisconsin,WI
2021,1432748,1,white,0,7,2,3,89,21700,Wisconsin,WI
2021,1432837,1,white,0,10,1,1,39,72100,Wisconsin,WI
2021,1432837,2,white,0,10,2,3,34,2100,Wisconsin,
2021,1432837,3,white,0,1,2,0,7,,Wisconsin,WI
2021,1432837,4,white,0,1,2,0,7,,Wisconsin,WI
2021,1432837,5,white,0,0,2,0,4,,Wisconsin,WI
2021,1432837,6,white,0,0,1,0,1,,Wisconsin,WI
2021,1432920,1,white,0,6,1,3,59,10000,Wisconsin,WI
2021,1432920,2,white,0,6,2,3,59,750,Wisconsin,WI
2021,1432920,3,white,0,6,1,1,27,173000,Wisconsin,WI
2021,1432941,1,white,0,11,2,3,66,55030,Wisconsin,
2021,1432941,2,asian,0,11,1,3,73,40500,Wisconsin,
2021,1432941,3,other,0,7,1,3,26,0,Wisconsin,WI
2021,1433058,1,white,0,10,2,1,52,37000,Wisconsin,
2021,1433058,2,white,0,10,1,1,57,65000,Wisconsin,WI
2021,1433058,3,white,0,7,1,1,21,13000,Wisconsin,WI
