year,family_ID,sex_person1,sex_person2,sex_person3,sex_person4,race_person1,race_person2,race_person3,race_person4,income_person1,income_person2,income_person3,income_person4
2021,73437,1,,,,black,,,,0,,,
2021,73620,1,,,,other,,,,55000,,,
2021,74403,1,,,,black,,,,0,,,
2021,74824,1,,,,other,,,,0,,,
2021,75088,1,,,,white,,,,0,,,
2021,75641,1,,,,white,,,,4000,,,
2021,75736,1,,,,other,,,,0,,,
2021,75873,1,,,,black,,,,23250,,,
2021,76618,2,,,,other,,,,15600,,,
2021,76641,1,,,,black,,,,0,,,
2021,77270,2,,,,white,,,,15850,,,
2021,77644,2,,,,white,,,,14400,,,
2021,77788,1,,,,white,,,,4000,,,
2021,77982,2,,,,other,,,,0,,,
2021,78465,2,,,,black,,,,0,,,
2021,78471,1,,,,other,,,,0,,,
2021,79003,1,,,,white,,,,2500,,,
2021,79244,1,,,,asian,,,,0,,,
2021,79816,2,,,,white,,,,3000,,,
2021,79823,2,,,,other,,,,2600,,,
2021,79838,1,,,,white,,,,800,,,
2021,79957,1,,,,black,,,,35700,,,
2021,79986,2,,,,white,,,,12000,,,
2021,80046,1,,,,white,,,,198600,,,
2021,80244,2,,,,asian,,,,0,,,
2021,80253,1,,,,other,,,,0,,,
2021,80325,2,,,,white,,,,0,,,
2021,80462,1,,,,white,,,,0,,,
2021,80626,2,,,,white,,,,1100,,,
2021,80970,2,,,,asian,,,,6310,,,
2021,81784,1,,,,black,,,,0,,,
2021,81847,1,,,,other,,,,0,,,
2021,82320,2,,,,black,,,,7500,,,
2021,82746,1,,,,white,,,,0,,,
2021,82752,1,,,,black,,,,0,,,
2021,83241,2,,,,white,,,,0,,,
2021,83625,2,,,,black,,,,2400,,,
2021,84061,1,,,,other,,,,0,,,
2021,84801,1,,,,white,,,,9000,,,
2021,84964,2,,,,white,,,,48000,,,
2021,85011,1,,,,white,,,,,,,
2021,85442,2,,,,white,,,,0,,,
2021,85635,2,,,,black,,,,7300,,,
2021,85713,2,,,,other,,,,25100,,,
2021,85778,1,,,,other,,,,0,,,
2021,86131,1,,,,other,,,,1800,,,
2021,86477,1,,,,white,,,,12600,,,
2021,86511,1,,,,black,,,,0,,,
2021,86645,2,,,,other,,,,26000,,,
2021,87193,2,,,,other,,,,200,,,
2021,87508,2,,,,white,,,,2500,,,
2021,88040,1,,,,black,,,,190,,,
2021,88222,1,,,,other,,,,0,,,
2021,88784,2,1,1,1,white,white,white,white,106000,66200,5000,0
2021,88906,2,1,,,asian,asian,,,18000,9600,,
2021,89568,1,2,1,2,other,other,other,other,43000,0,10000,
2021,89573,2,,,,other,,,,31200,,,
2021,89782,1,2,2,2,asian,asian,asian,asian,326000,0,,
2021,89834,2,1,2,2,other,other,other,other,0,24000,,
2021,89861,1,2,,,white,asian,,,161000,8000,,
2021,89905,1,2,1,2,white,white,white,white,7000,0,14000,4000
2021,89958,2,2,,,other,other,,,71000,1e+05,,
2021,90019,2,2,2,1,black,black,black,black,15200,15000,200,25000
2021,90058,2,1,1,2,black,other,black,black,45000,140000,,
2021,90096,1,2,1,1,other,other,other,other,88000,25000,0,
2021,90119,2,1,1,2,other,other,other,other,18000,63000,0,
2021,90167,1,2,1,1,white,white,white,white,150000,0,0,
2021,90300,2,1,,,white,white,,,2700,12000,,
2021,90445,2,1,2,2,other,other,other,other,25100,21500,,
2021,90582,1,2,1,,white,white,white,,465400,401000,75000,
2021,90805,2,1,,,white,white,,,30900,38400,,
2021,90867,2,1,2,,white,white,other,,3400,15400,20000,
2021,90915,2,1,2,,asian,asian,asian,,58000,60000,5200,
2021,91044,1,2,2,2,asian,asian,asian,asian,32000,126400,,
2021,91317,2,1,1,1,other,other,other,other,30000,15400,0,16000
2021,91470,1,2,,,asian,asian,,,20400,24000,,
2021,91485,2,1,,,white,white,,,44000,2e+05,,
2021,91557,1,2,1,,other,other,other,,40200,38100,42500,
2021,91708,1,,,,white,,,,15000,,,
2021,91752,1,1,,,white,white,,,-2400,53000,,
2021,91766,2,1,1,1,white,white,white,white,43550,29100,53200,2100
2021,92193,1,2,2,1,asian,asian,asian,asian,120000,1e+05,60000,80000
2021,92215,2,1,1,2,asian,asian,asian,asian,130000,40000,,
2021,92235,1,2,1,1,asian,asian,asian,asian,9800,23300,58400,58400
2021,92414,2,,,,white,,,,64000,,,
2021,92461,2,1,1,2,black,black,black,black,44800,21000,12000,
2021,92611,1,2,1,1,other,other,other,other,65000,17000,10000,20600
2021,92648,1,2,,,white,asian,,,335000,56000,,
2021,92882,2,1,,,white,white,,,52200,646000,,
2021,93016,1,1,2,1,white,other,other,other,214000,95000,,
2021,93518,1,2,2,2,white,white,white,white,36000,80,0,0
2021,93523,2,1,2,2,other,other,other,other,52000,60000,,40000
2021,93530,2,1,1,,white,white,white,,0,627000,43000,
2021,93589,1,2,1,2,other,other,other,other,45000,0,2500,0
2021,93635,1,2,1,2,asian,asian,other,asian,20000,25000,,0
2021,93854,2,1,2,,other,other,other,,1200,69000,,
2021,93917,1,2,2,1,black,asian,asian,black,52300,1e+05,30600,
2021,93949,1,2,1,,white,white,white,,0,3e+05,,
2021,94034,1,,,,white,,,,500,,,
2021,94162,2,1,1,2,other,other,other,other,0,72600,76800,10100
2021,94184,1,1,,,white,white,,,1e+05,0,,
2021,94315,1,2,1,2,other,other,other,other,7200,16900,0,800
2021,94389,1,2,1,,asian,asian,other,,160000,86000,,
2021,94477,1,2,2,,white,white,white,,67300,25800,0,
2021,94520,1,2,,,asian,asian,,,0,90000,,
2021,94568,1,2,2,2,white,black,black,black,627000,0,940,6000
2021,94708,1,2,,,white,other,,,121000,32000,,
2021,94828,1,2,1,,other,other,other,,9400,70000,24600,
2021,95011,1,,,,other,,,,26400,,,
2021,95107,2,1,,,other,other,,,80000,0,,
2021,95168,1,2,2,,asian,asian,asian,,637000,627000,,
2021,95337,2,1,1,2,other,other,other,other,5600,20400,0,
2021,95478,2,1,1,,white,white,white,,10800,0,1800,
2021,95486,1,2,2,1,asian,asian,asian,asian,268000,0,,
2021,95585,1,2,,,white,black,,,1700,12100,,
2021,95691,2,1,2,1,asian,asian,asian,black,102000,129700,50000,180000
2021,95786,2,1,1,,black,black,black,,75000,45000,36000,
2021,95973,2,1,1,,other,other,other,,64000,12000,7800,
2021,96303,2,1,1,2,white,white,white,white,120000,110000,10000,0
2021,96361,2,1,2,2,white,white,white,white,0,0,1600,
2021,96511,1,2,1,1,asian,asian,asian,asian,87000,,,
2021,96996,2,1,1,1,white,white,white,white,56000,66000,,0
2021,97066,2,1,,,other,white,,,22600,79000,,
2021,97171,2,1,2,2,other,other,other,other,6200,17200,6400,6400
2021,97173,1,2,1,,other,asian,other,,180000,180000,,
2021,97556,2,1,,,white,white,,,33300,28800,,
2021,97598,1,2,2,,white,white,white,,148000,26000,,
2021,97612,2,1,1,2,asian,asian,asian,asian,83000,80000,0,
2021,97620,2,1,2,,white,white,white,,10600,21500,26100,
2021,97754,1,2,,,white,asian,,,21700,51000,,
2021,98141,1,2,2,1,white,white,white,white,95050,95000,,
2021,98258,2,1,1,,asian,asian,white,,90000,90000,30000,
2021,98275,1,2,,,asian,asian,,,1200,1200,,
2021,98674,1,2,1,1,white,other,white,white,110000,50000,2000,80000
2021,98702,1,2,,,other,other,,,50000,20000,,
2021,98775,2,1,1,1,white,other,other,other,116000,84000,100,0
2021,98833,1,2,2,,asian,asian,asian,,59400,12000,12000,
2021,98992,1,1,1,,other,other,other,,36700,12000,0,
2021,99045,1,2,,,white,white,,,12000,0,,
2021,99460,1,2,,,white,white,,,15500,18100,,
2021,99516,2,,,,black,,,,30000,,,
2021,99684,2,2,1,,white,white,white,,43300,0,,
2021,99704,2,1,2,2,white,white,white,white,10810,56010,153010,12200
2021,99732,2,1,,,white,white,,,110000,140000,,
2021,99820,2,1,2,,other,other,black,,56000,50000,15000,
2021,99919,1,1,1,2,white,white,white,white,0,,,64500
2021,100044,1,2,1,2,black,black,black,black,70000,50000,0,0
2021,100047,2,1,1,1,asian,asian,asian,asian,0,190500,,
2021,100063,1,2,1,1,asian,asian,asian,asian,11400,12100,48000,66000
2021,100064,2,2,1,1,black,black,black,black,13700,0,0,0
2021,100106,1,2,,,asian,white,,,232500,130000,,
2021,100176,2,2,1,1,white,white,white,white,38100,,,
2021,100468,2,1,,,white,white,,,12000,26000,,
2021,100564,1,2,1,1,other,other,other,other,11600,0,,8400
2021,100588,2,1,,,asian,white,,,4100,12200,,
2021,100753,1,2,1,2,white,white,white,white,65000,0,0,29200
2021,100837,2,1,,,white,white,,,8500,16200,,
2021,101178,2,1,,,white,white,,,23000,13700,,
2021,101210,1,2,,,white,white,,,80000,110000,,
2021,101280,2,1,,,native,white,,,63000,18300,,
2021,101332,2,2,2,,white,white,white,,31200,0,,
2021,101397,1,2,1,,white,white,white,,30000,45000,0,
2021,101483,1,2,,,white,asian,,,178000,0,,
2021,101748,1,2,1,2,white,white,white,white,47100,73500,,
2021,101814,2,,,,white,,,,15100,,,
2021,102059,1,2,,,asian,asian,,,14400,45000,,
2021,102084,2,1,,,white,white,,,120000,193000,,
2021,102164,2,,,,white,,,,121700,,,
2021,102219,2,1,2,,white,white,white,,0,657000,,
2021,102447,1,2,1,1,other,other,other,other,47000,0,,
2021,102563,2,1,1,1,white,white,white,white,20000,75000,22000,20000
2021,102645,1,1,1,2,other,asian,other,other,36000,23600,41000,17100
2021,102647,2,1,1,1,white,white,white,white,37200,105000,0,
2021,102661,2,1,,,white,white,,,73300,15400,,
2021,102743,2,,,,white,,,,15700,,,
2021,102778,1,1,2,,asian,asian,asian,,35000,10000,600,
2021,102824,2,1,1,1,other,other,other,other,40000,50000,,
2021,102928,1,2,,,white,white,,,35000,35000,,
2021,103020,2,1,1,1,white,other,other,other,11600,70000,0,0
2021,103288,1,2,2,1,other,other,other,other,14400,20000,27000,0
2021,103335,1,2,1,2,asian,asian,asian,asian,26000,23000,0,7000
2021,103465,2,1,1,,asian,asian,asian,,120000,60000,,
2021,103601,2,1,2,1,other,other,other,other,20100,10900,45600,42600
2021,103907,2,1,1,,asian,asian,asian,,0,350000,10000,
2021,103947,1,1,1,,asian,asian,asian,,15000,0,20000,
2021,104119,2,1,,,asian,asian,,,82200,24000,,
2021,104325,1,2,1,2,white,other,white,white,23300,5000,,0
2021,104567,2,,,,white,,,,215000,,,
2021,104597,1,1,2,1,other,other,other,other,36000,50000,60000,
2021,104599,2,1,1,2,other,other,other,other,36000,90000,9600,10000
2021,104731,2,2,,,black,black,,,0,0,,
2021,104762,2,1,1,,other,other,other,,11400,30000,24000,
2021,104834,1,2,2,,white,white,white,,226500,16000,17200,
2021,105462,2,,,,white,,,,10500,,,
2021,105484,1,2,,,white,white,,,80000,2e+05,,
2021,105505,1,1,1,2,white,white,white,white,74000,35000,6500,9200
2021,105573,2,2,2,,white,white,white,,34400,38000,14400,
2021,105639,1,2,2,2,white,asian,asian,asian,155000,662000,0,0
2021,105728,2,1,1,1,white,white,white,other,0,18600,8400,108400
2021,105748,1,2,2,,white,white,white,,56000,0,,
2021,106113,2,1,1,1,other,other,other,other,13000,22000,65000,25000
2021,106239,1,2,1,1,white,white,white,white,121000,0,60000,75000
2021,106308,1,2,,,white,white,,,69200,7600,,
2021,106482,2,1,,,white,white,,,35600,15000,,
2021,106567,1,2,,,white,other,,,150000,10000,,
2021,106814,1,2,1,2,black,black,black,black,80000,35000,29000,7800
2021,106865,2,1,2,,white,white,white,,26000,50000,40000,
2021,106874,1,2,1,1,white,white,white,white,40000,50000,,
2021,107227,2,1,1,1,other,other,native,native,14600,81000,,
2021,107281,2,1,1,2,other,other,other,other,5900,11900,65000,36000
2021,107428,2,1,1,2,white,white,white,white,0,45000,,
2021,107467,1,2,1,,white,white,white,,150000,40000,,
2021,107521,2,1,2,1,other,other,other,other,0,24000,45000,1e+05
2021,107622,1,2,1,1,other,other,other,other,56000,0,32000,0
2021,107631,2,,,,other,,,,97500,,,
2021,107675,2,1,,,other,white,,,11000,72000,,
2021,107689,1,2,2,2,other,other,other,other,119000,0,0,
2021,107746,2,1,1,,white,native,other,,98700,86500,,
2021,108082,2,2,1,2,white,white,white,white,120000,0,,
2021,108196,2,1,,,white,white,,,95110,80000,,
2021,108259,1,2,1,1,white,white,white,white,60000,50000,,
2021,108744,2,1,,,white,white,,,21600,29400,,
2021,109097,1,2,1,2,other,other,other,other,1e+05,,,28800
2021,109442,2,1,2,,asian,asian,asian,,0,0,,
2021,109535,1,2,1,2,asian,asian,asian,asian,188000,95000,,11500
2021,109563,1,2,2,,white,asian,other,,180000,20000,0,
2021,109642,2,1,1,1,white,white,white,white,135000,84000,,
2021,109675,1,1,1,2,other,other,other,other,115000,0,0,0
2021,109942,1,2,1,2,other,other,white,other,80000,22000,16000,11700
2021,109951,1,2,,,asian,other,,,1e+05,12000,,
2021,110035,2,2,1,,white,white,white,,187000,20000,60000,
2021,110226,2,1,,,white,white,,,18500,58100,,
2021,110307,1,,,,white,,,,60000,,,
2021,110735,2,2,2,,white,white,white,,21000,0,,
2021,111035,2,1,2,2,white,white,white,white,125000,,,3500
2021,111156,2,1,2,1,black,black,white,white,12000,12500,0,
2021,111157,2,1,2,2,other,other,other,other,40000,,35000,
2021,111364,1,2,,,asian,asian,,,14800,3100,,
2021,111375,2,1,2,2,asian,asian,asian,asian,56000,56000,19000,600
2021,111400,2,1,2,,asian,asian,asian,,1e+05,18000,60000,
2021,111426,1,1,1,2,asian,asian,asian,asian,70000,20000,30000,77000
2021,111687,1,2,,,asian,asian,,,45000,,,
2021,111738,1,,,,black,,,,48000,,,
2021,112192,2,1,1,1,other,asian,other,other,22300,40000,19000,18400
2021,112272,2,1,,,white,white,,,77500,101630,,
2021,112302,2,1,2,1,other,other,other,other,6000,145000,,
2021,112336,2,1,1,2,white,white,white,white,19400,1900,,
2021,112451,2,,,,asian,,,,105800,,,
2021,112574,1,2,1,,white,white,white,,375000,3200,0,
2021,112601,1,2,1,1,asian,asian,asian,asian,148000,70000,10000,5700
2021,112663,2,1,1,2,other,other,other,other,101000,52000,21000,20000
2021,112754,1,2,1,1,other,other,other,other,70000,40000,,
2021,112758,1,2,,,white,white,,,80200,5000,,
2021,113087,2,2,1,2,white,white,white,white,96750,600,0,
2021,113154,1,,,,white,,,,125800,,,
2021,113201,1,2,2,1,asian,asian,asian,asian,2e+05,125000,0,
2021,113350,2,1,1,,black,black,black,,45000,,,
2021,113365,1,2,2,1,white,white,white,white,108000,0,0,0
2021,113387,1,2,,,white,white,,,2000,70000,,
2021,113445,2,1,,,white,white,,,12000,37000,,
2021,113531,2,1,1,1,other,other,other,other,43000,30000,,
2021,113543,1,2,2,1,white,white,white,white,106000,0,0,90
2021,113625,2,2,2,2,asian,asian,asian,asian,88000,,,
2021,113812,1,2,1,1,asian,asian,asian,asian,96000,0,0,0
2021,113824,1,2,1,,white,other,other,,125000,67000,,
2021,113840,2,,,,white,,,,39900,,,
2021,113859,1,1,,,other,other,,,14000,,,
2021,114221,2,1,2,,other,other,other,,36400,17500,,
2021,114520,1,2,1,2,other,other,other,other,80000,160000,50000,15000
2021,114619,1,2,,,asian,white,,,60000,31400,,
2021,114755,1,2,2,1,white,white,white,white,75000,84000,,4000
2021,114802,1,2,,,other,other,,,106600,0,,
2021,114834,1,2,1,2,other,asian,other,other,52000,12000,13300,35000
2021,115124,1,2,1,2,other,other,other,other,176000,90000,0,0
2021,115235,1,2,1,,white,asian,other,,103000,92000,,
2021,115240,2,1,2,,black,black,black,,65000,11200,5400,
2021,115243,1,2,2,1,white,white,white,white,80000,20000,,
2021,115584,2,1,1,1,other,other,other,other,0,67000,25000,
2021,115736,2,1,2,2,black,black,black,black,103000,,,
2021,115766,1,1,,,asian,asian,,,120000,12000,,
2021,115825,1,2,,,asian,asian,,,20000,40000,,
2021,115998,2,1,,,white,white,,,11000,50000,,
2021,116017,1,2,1,1,asian,asian,asian,asian,25000,15000,4400,
2021,116040,1,2,2,,asian,asian,asian,,80000,60000,,
2021,116108,2,1,2,1,other,other,other,other,27800,,21900,0
2021,116323,1,2,1,1,other,other,other,other,48000,26000,70000,25000
2021,116592,2,2,1,,white,white,white,,34100,76020,38000,
2021,117113,2,1,2,2,other,other,other,other,99000,0,10000,0
2021,117232,1,2,2,1,asian,asian,asian,asian,60000,55000,60000,7200
2021,117330,2,,,,white,,,,75000,,,
2021,117372,2,1,2,2,other,other,other,other,0,80000,,
2021,117586,2,1,2,1,white,white,white,white,8000,10500,,
2021,117591,2,1,2,2,other,other,other,other,4,4,25200,0
2021,117705,1,2,2,,asian,asian,asian,,290000,0,40000,
2021,117786,2,2,,,asian,asian,,,55000,80000,,
2021,117807,1,2,2,2,other,other,other,other,70800,70000,3600,0
2021,117852,1,2,1,,other,other,black,,62000,36000,45000,
2021,118254,1,2,,,white,white,,,429000,7200,,
2021,118427,2,1,2,,black,black,black,,0,1e+05,46800,
2021,118630,2,,,,white,,,,49000,,,
2021,118843,1,2,1,,other,other,other,,2300,0,,
2021,118928,1,2,1,2,other,other,other,other,50000,65000,10000,0
2021,119114,2,1,2,,other,other,other,,110000,20000,26300,
2021,119154,1,2,2,1,asian,asian,asian,asian,87000,0,,
2021,119331,1,1,2,1,native,white,white,black,72100,1400,3600,44000
2021,119647,2,1,1,,asian,asian,asian,,45000,145000,0,
2021,119692,2,1,2,2,other,other,other,other,0,627000,,
2021,119770,1,2,,,white,white,,,115600,9800,,
2021,120051,1,2,1,1,other,other,other,other,160000,75000,35000,13000
2021,120189,1,2,2,,white,white,white,,113000,6000,65000,
2021,120666,2,2,1,1,other,other,other,other,13000,28900,18500,15000
2021,120818,1,1,2,,other,white,white,,73000,73000,22000,
2021,120840,1,2,1,,asian,asian,asian,,275000,0,,
2021,121047,2,1,,,white,other,,,0,411000,,
2021,121065,2,1,2,2,other,other,other,other,30000,28000,36000,35000
2021,121233,1,2,1,2,other,other,other,other,25000,0,,0
2021,121235,1,2,,,white,white,,,72000,93700,,
2021,121402,1,1,1,2,native,other,white,white,1700,25000,,
2021,121405,1,2,1,,white,white,white,,65000,80000,0,
2021,121442,1,2,2,1,asian,asian,asian,white,32000,0,13000,82000
2021,121540,1,,,,white,,,,87000,,,
2021,121569,2,1,2,2,other,other,other,other,36300,170000,33300,25000
2021,121739,2,1,2,,white,other,asian,,44900,114000,33700,
2021,121813,1,2,1,,white,white,white,,162200,0,,
2021,122140,1,2,2,,white,white,white,,202000,27600,14000,
2021,122148,2,2,2,,white,other,white,,139000,0,,
2021,122261,2,1,1,2,white,white,white,white,110000,627000,0,0
2021,122282,1,2,2,2,white,white,other,other,103000,0,65000,15000
2021,122298,2,1,1,1,white,white,white,white,65000,26000,,
2021,122436,2,1,2,1,white,white,white,white,252000,180000,,
2021,122559,1,2,1,2,asian,asian,asian,asian,243370,0,,
2021,122594,1,,,,white,,,,30000,,,
2021,122669,2,1,1,2,white,other,other,other,0,165000,,
2021,122909,2,1,,,white,white,,,43500,234000,,
2021,123231,1,2,2,1,white,white,white,white,73000,15000,0,110000
2021,123325,1,2,,,black,asian,,,0,8400,,
2021,123363,1,2,2,1,other,other,other,other,56000,2800,9500,0
2021,123422,2,,,,black,,,,55100,,,
2021,123438,1,2,,,white,white,,,19600,91400,,
2021,123453,1,1,,,white,white,,,26000,36000,,
2021,123506,1,2,1,2,white,other,other,other,105000,50000,5000,0
2021,123596,2,2,2,1,other,other,other,other,210000,30000,14400,15200
2021,124277,1,2,2,2,asian,asian,asian,asian,47000,0,0,70000
2021,124335,1,,,,other,,,,80000,,,
2021,124409,1,2,,,white,white,,,92400,7200,,
2021,124417,1,2,2,,asian,asian,asian,,94000,60000,,
2021,124624,1,2,1,,white,white,white,,630200,0,8200,
2021,124676,1,1,1,1,white,white,other,white,12000,9000,4500,25200
2021,125007,2,1,1,,asian,asian,asian,,127000,0,0,
2021,125202,2,1,1,,other,white,white,,24000,221000,17000,
2021,125268,2,,,,white,,,,7200,,,
2021,125290,2,1,2,1,white,white,white,white,800,59000,,
2021,125481,1,2,2,2,white,white,white,white,127000,104000,,
2021,125552,1,2,2,2,other,other,other,other,52000,,,0
2021,125584,1,2,2,2,other,white,white,white,14000,90000,0,2300
2021,125656,1,1,1,2,other,other,other,other,14000,20000,25000,4000
2021,126129,1,2,2,1,native,native,native,native,60000,37000,33300,24000
2021,126209,1,2,2,,asian,asian,asian,,0,250000,1700,
2021,126340,2,1,1,,other,other,other,,39000,0,75000,
2021,126378,2,1,,,white,white,,,37400,8000,,
2021,126536,2,1,,,other,other,,,12200,6200,,
2021,126599,2,1,2,,white,white,white,,46200,35000,145000,
2021,126619,2,1,2,2,asian,asian,asian,asian,0,70000,,70000
2021,126692,1,2,2,1,white,white,white,white,70000,0,10000,29000
2021,126829,2,,,,white,,,,5700,,,
2021,126920,1,2,2,2,asian,asian,asian,asian,120000,73200,6010,1200
2021,127425,2,2,2,1,other,other,other,other,34000,0,19000,
2021,127462,1,2,1,,asian,asian,asian,,230000,6000,0,
2021,127556,2,2,2,1,black,other,other,black,21200,,,
2021,127861,2,1,,,white,white,,,300,14000,,
2021,127986,1,,,,white,,,,86400,,,
2021,127994,1,1,1,,black,other,asian,,23000,180000,126000,
2021,128279,1,2,2,,white,asian,other,,60000,0,,
2021,128288,1,2,1,1,white,white,white,white,40000,68000,20000,0
2021,128342,1,2,,,white,white,,,4840,8100,,
2021,128526,1,2,2,2,white,white,white,white,30000,42000,0,
2021,128845,2,2,1,,other,other,black,,60800,54000,0,
2021,129018,2,1,2,,other,other,other,,7600,8400,17000,
2021,129034,1,2,,,white,other,,,142000,20000,,
2021,129158,1,2,1,2,other,other,other,other,60000,45000,10800,19000
2021,129217,1,2,,,white,white,,,65000,64000,,
2021,129816,1,,,,other,,,,10,,,
2021,129938,1,2,2,,white,white,white,,70000,40000,33000,
2021,130056,1,2,2,,white,white,white,,639000,0,,
2021,130080,1,,,,asian,,,,182000,,,
2021,130326,2,1,,,other,other,,,45000,38000,,
2021,130348,2,2,2,,other,other,other,,0,,12000,
2021,130437,1,2,1,2,other,other,other,other,63000,0,,
2021,130637,2,1,1,,white,white,white,,25000,1700,27000,
2021,130666,2,1,1,2,other,other,other,other,14400,17700,65000,11000
2021,130667,1,2,1,2,asian,asian,other,other,32000,80000,0,
2021,130788,1,2,,,asian,white,,,189700,36000,,
2021,130812,1,1,2,1,other,other,other,other,20300,,36000,8000
2021,130957,1,2,1,2,asian,asian,asian,asian,240500,20600,-2400,-2400
2021,131377,1,2,1,1,other,other,other,other,46000,0,,
2021,131468,1,2,2,,asian,asian,asian,,124000,0,,
2021,131671,2,1,2,1,asian,asian,asian,asian,39000,3e+05,,
2021,131974,1,2,,,white,white,,,150000,140000,,
2021,132011,1,2,1,1,asian,asian,asian,asian,14000,13000,15000,11000
2021,132148,1,2,2,,black,black,black,,23100,9600,0,
2021,132150,1,2,,,asian,white,,,192060,70000,,
2021,132220,2,1,,,white,white,,,356000,67600,,
2021,132336,1,2,,,white,white,,,60000,82400,,
